"Source";"Target";"Weight"
"Rbfox1";"Ica1";"0.526"
"Pde10a";"Ica1";"0.5"
"Ndufa4";"Atp6v0c-ps2";"0.649"
"Ndufa4";"Gm7308";"0.625"
"Ndufa4";"Ldhb";"0.543"
"Ndufa4";"Bsg";"0.582"
"Ndufa4";"Slc25a3";"0.576"
"Ndufa4";"Slc25a4";"0.659"
"Ndufa4";"Gm1821";"0.573"
"Ndufa4";"Gm10123";"0.709"
"Ndufa4";"Mdh1";"0.589"
"Ndufa4";"Ubb";"0.577"
"Ndufa4";"Atp5g1";"0.514"
"Ndufa4";"Rtn1";"0.548"
"Ndufa4";"Calm1";"0.701"
"Ndufa4";"Hsp90aa1";"0.527"
"Ndufa4";"Ckb";"0.609"
"Ndufa4";"Cox6c";"0.629"
"Ndufa4";"Srrm2";"0.507"
"Ndufa4";"Calm2";"0.705"
"Ndufa4";"Nol4";"0.5"
"Ndufa4";"Fth1";"0.571"
"Ndufa4";"Gm5514";"0.554"
"Ndufa4";"ENSMUSG00000083679";"0.626"
"Ndufa4";"ENSMUSG00000030695";"0.502"
"Ndufa4";"ENSMUSG00000025428";"0.559"
"Kcnd2";"Ccser1";"0.562"
"Kcnd2";"Grid2";"0.583"
"Ctnna2";"Kcnd2";"0.545"
"Ube3a";"Kcnd2";"0.577"
"Kcnd2";"Grm5";"0.642"
"Kcnd2";"Fam168a";"0.511"
"Kcnd2";"Smg1";"0.531"
"Kcnd2";"Syne1";"0.561"
"Kcnd2";"Slc35f1";"0.602"
"Kcnd2";"Serinc1";"0.5"
"Kcnd2";"Anks1b";"0.502"
"Kcnd2";"Nrg1";"0.534"
"Kcnd2";"Sorbs2";"0.509"
"Kcnd2";"Cpe";"0.531"
"Kcnd2";"Cntnap4";"0.554"
"Kcnd2";"Grid1";"0.535"
"Nrg3";"Kcnd2";"0.64"
"Kcnd2";"Tsc22d1";"0.55"
"Pcdh9";"Kcnd2";"0.54"
"Kcnd2";"Dach1";"0.507"
"Kcnd2";"Mycbp2";"0.559"
"Kcnd2";"Fgf14";"0.596"
"Kcnd2";"Opcml";"0.578"
"Kcnd2";"Ntm";"0.639"
"Kcnd2";"Grik4";"0.563"
"Kcnd2";"Rora";"0.53"
"Kcnd2";"Eml6";"0.529"
"Kcnd2";"Gabra1";"0.56"
"Kcnd2";"Acaca";"0.53"
"Kcnd2";"Tanc2";"0.5"
"Pde4d";"Kcnd2";"0.574"
"Kcnd2";"Hdac9";"0.503"
"Kcnd2";"Immp2l";"0.533"
"Kcnd2";"Mdga2";"0.63"
"Kcnd2";"Rgs6";"0.521"
"Kcnd2";"Nrxn3";"0.53"
"Kcnd2";"Ddx24";"0.516"
"Meg3";"Kcnd2";"0.571"
"Kcnd2";"Ctnnd2";"0.578"
"Kcnd2";"Csmd3";"0.505"
"Kcnd2";"Phf20l1";"0.558"
"Kcnd2";"Cntn1";"0.563"
"Kcnd2";"Pi4ka";"0.563"
"Kcnd2";"Ncam2";"0.504"
"Kcnd2";"Ttc3";"0.641"
"Dscam";"Kcnd2";"0.514"
"Kcnd2";"Pde10a";"0.577"
"Kcnd2";"Ankrd12";"0.511"
"Dlgap1";"Kcnd2";"0.535"
"Nrxn1";"Kcnd2";"0.562"
"Kcnd2";"Wdr7";"0.533"
"Kcnd2";"Ldlrad4";"0.55"
"Rbm28";"Erc1";"0.583"
"Rbm28";"Fam168a";"0.605"
"Rbm28";"Smg1";"0.504"
"Nrg1";"Rbm28";"0.591"
"Rbm28";"Sorbs2";"0.532"
"Rbm28";"Glg1";"0.517"
"Rbm28";"Fam208a";"0.525"
"Grid1";"Rbm28";"0.531"
"Nrg3";"Rbm28";"0.507"
"Tsc22d1";"Rbm28";"0.596"
"Rbm28";"Dach1";"0.611"
"Rbm28";"Opcml";"0.513"
"Rbm28";"Acaca";"0.545"
"Rbm28";"Nova1";"0.511"
"Rbm28";"Oxct1";"0.558"
"Rbm28";"Phf20l1";"0.515"
"Cntn1";"Rbm28";"0.676"
"Grin2a";"Rbm28";"0.534"
"Ttc3";"Rbm28";"0.576"
"Pde10a";"Rbm28";"0.507"
"Rbm28";"Impact";"0.563"
"Rbm28";"Mapre2";"0.728"
"Rbm28";"Wdr7";"0.627"
"Rbm28";"ENSMUSG00000005506";"0.568"
"Chchd3";"Srgap3";"0.601"
"Me3";"Chchd3";"0.51"
"Fam155a";"Chchd3";"0.56"
"Cadps";"Chchd3";"0.538"
"Nrg3";"Chchd3";"0.525"
"Rbfox1";"Chchd3";"0.512"
"Ctnna2";"Exoc4";"0.549"
"Exoc4";"Syne1";"0.609"
"Exoc4";"Rmst";"0.518"
"Exoc4";"Nrg1";"0.57"
"Exoc4";"Fam208a";"0.527"
"Nrg3";"Exoc4";"0.561"
"Exoc4";"Fgf14";"0.511"
"Gria4";"Exoc4";"0.507"
"Exoc4";"Ntm";"0.515"
"Exoc4";"Mtmr3";"0.507"
"Exoc4";"Psme4";"0.536"
"Exoc4";"Ncor1";"0.54"
"Exoc4";"Nf1";"0.504"
"Pde4d";"Exoc4";"0.527"
"Exoc4";"Myt1l";"0.562"
"Exoc4";"Mdga2";"0.508"
"Exoc4";"Ctnnd2";"0.52"
"Exoc4";"Samd12";"0.536"
"Exoc4";"Kcnq3";"0.567"
"Exoc4";"Cntn1";"0.527"
"Exoc4";"Rbfox1";"0.528"
"Exoc4";"Grin2a";"0.523"
"Exoc4";"Lpp";"0.506"
"Exoc4";"Pja2";"0.582"
"Exoc4";"Slc8a1";"0.633"
"Nrxn1";"Exoc4";"0.509"
"Exoc4";"Wdr7";"0.502"
"Atp6v0c-ps2";"Gm7308";"0.59"
"Atp6v0c-ps2";"Ldhb";"0.599"
"Atp6v0c-ps2";"Bsg";"0.746"
"Atp6v0c-ps2";"Slc25a3";"0.625"
"Atp6v0c-ps2";"Atp5b";"0.589"
"Atp6v0c-ps2";"Slc25a4";"0.588"
"Atp6v0c-ps2";"Cpe";"0.53"
"Atp6v0c-ps2";"Tecr";"0.646"
"Atp6v0c-ps2";"Gm1821";"0.664"
"Atp6v0c-ps2";"Slc22a17";"0.506"
"Atp6v0c-ps2";"Itm2b";"0.634"
"Atp6v0c-ps2";"Hspa8";"0.634"
"Atp6v0c-ps2";"Gm10123";"0.579"
"Atp6v0c-ps2";"Mdh1";"0.611"
"Atp6v0c-ps2";"Gabra1";"0.595"
"Atp6v0c-ps2";"Ubb";"0.681"
"Atp6v0c-ps2";"Gm47441";"0.64"
"Atp6v0c-ps2";"Rtn1";"0.699"
"Atp6v0c-ps2";"Calm1";"0.577"
"Atp6v0c-ps2";"Hsp90aa1";"0.617"
"Atp6v0c-ps2";"Ckb";"0.638"
"Atp6v0c-ps2";"Cox6c";"0.545"
"Ttc3";"Atp6v0c-ps2";"0.502"
"Atp6v0c-ps2";"Hsp90ab1";"0.547"
"Atp6v0c-ps2";"Calm2";"0.644"
"Atp6v0c-ps2";"Fth1";"0.606"
"Atp6v0c-ps2";"Gm5514";"0.617"
"Atp6v0c-ps2";"ENSMUSG00000083679";"0.639"
"Atp6v0c-ps2";"ENSMUSG00000030695";"0.613"
"Atp6v0c-ps2";"ENSMUSG00000025428";"0.547"
"Ccser1";"Ubn2";"0.521"
"Ctnna2";"Ubn2";"0.532"
"Atp2b2";"Ubn2";"0.505"
"Ube3a";"Ubn2";"0.505"
"Grm5";"Ubn2";"0.506"
"Fam155a";"Ubn2";"0.525"
"Nrg3";"Ubn2";"0.511"
"Pcdh9";"Ubn2";"0.527"
"Pde4d";"Ubn2";"0.579"
"Mdga2";"Ubn2";"0.504"
"Meg3";"Ubn2";"0.621"
"Dscam";"Ubn2";"0.564"
"Malat1";"Ubn2";"0.503"
"Ccser1";"Luc7l2";"0.559"
"Ctnna2";"Luc7l2";"0.507"
"Ube3a";"Luc7l2";"0.597"
"Dlg2";"Luc7l2";"0.544"
"Anks1b";"Luc7l2";"0.503"
"Rmst";"Luc7l2";"0.521"
"Fam155a";"Luc7l2";"0.577"
"Luc7l2";"Large1";"0.545"
"Cadps";"Luc7l2";"0.506"
"Kcnma1";"Luc7l2";"0.502"
"Nrg3";"Luc7l2";"0.574"
"Mycbp2";"Luc7l2";"0.502"
"Gria4";"Luc7l2";"0.514"
"Ntm";"Luc7l2";"0.527"
"Rora";"Luc7l2";"0.547"
"Snap91";"Luc7l2";"0.517"
"Eml6";"Luc7l2";"0.507"
"Msi2";"Luc7l2";"0.518"
"Luc7l2";"Kansl1";"0.505"
"Dip2c";"Luc7l2";"0.525"
"Pde4d";"Luc7l2";"0.501"
"Mdga2";"Luc7l2";"0.524"
"Meg3";"Luc7l2";"0.654"
"Luc7l2";"Asap1";"0.558"
"Phf20l1";"Luc7l2";"0.5"
"Pi4ka";"Luc7l2";"0.517"
"Ttc3";"Luc7l2";"0.545"
"Dscam";"Luc7l2";"0.564"
"Dlgap1";"Luc7l2";"0.524"
"Nrxn1";"Luc7l2";"0.531"
"Malat1";"Luc7l2";"0.618"
"ENSMUSG00000041670";"Luc7l2";"0.551"
"ENSMUSG00000102657";"Luc7l2";"0.513"
"Fgf14";"Braf";"0.514"
"Ccser1";"Tmem178b";"0.542"
"Ctnna2";"Tmem178b";"0.554"
"Atp2b2";"Tmem178b";"0.53"
"Bicd1";"Tmem178b";"0.52"
"Ube3a";"Tmem178b";"0.519"
"Dlg2";"Tmem178b";"0.571"
"Tmem178b";"Tenm4";"0.531"
"Rmst";"Tmem178b";"0.509"
"Fam155a";"Tmem178b";"0.568"
"Eps15l1";"Tmem178b";"0.501"
"Cadps";"Tmem178b";"0.611"
"Nrg3";"Tmem178b";"0.555"
"Atp8a2";"Tmem178b";"0.503"
"Tmem178b";"Vwa8";"0.502"
"Pcdh9";"Tmem178b";"0.581"
"Fgf14";"Tmem178b";"0.516"
"Sik3";"Tmem178b";"0.505"
"Amph";"Tmem178b";"0.537"
"Pde4d";"Tmem178b";"0.62"
"Akap6";"Tmem178b";"0.543"
"Gphn";"Tmem178b";"0.548"
"Meg3";"Tmem178b";"0.567"
"Trio";"Tmem178b";"0.537"
"Rbfox1";"Tmem178b";"0.608"
"Dscam";"Tmem178b";"0.548"
"Tmem178b";"Ablim1";"0.568"
"ENSMUSG00000041670";"Tmem178b";"0.52"
"Tmem178b";"ENSMUSG00000013539";"0.507"
"Cadps";"Herc3";"0.505"
"Specc1";"Herc3";"0.501"
"Herc3";"Gpatch8";"0.512"
"Rbfox1";"Herc3";"0.561"
"Ccser1";"Grid2";"0.599"
"Ctnna2";"Ccser1";"0.602"
"Ccser1";"Lrrtm4";"0.583"
"Ccser1";"Srgap3";"0.525"
"Ccser1";"Atp2b2";"0.582"
"Ccser1";"Bicd1";"0.599"
"Ube3a";"Ccser1";"0.743"
"Ccser1";"Snhg14";"0.597"
"Ccser1";"A230006K03Rik";"0.506"
"Ccser1";"Fam189a1";"0.517"
"Ccser1";"Grm5";"0.622"
"Ccser1";"Me3";"0.532"
"Ccser1";"Dlg2";"0.666"
"Ccser1";"Tenm4";"0.509"
"Ccser1";"Fam168a";"0.52"
"Ccser1";"Syne1";"0.539"
"Ccser1";"Slc35f1";"0.506"
"Ccser1";"Ank3";"0.632"
"Ccser1";"Anks1b";"0.55"
"Ccser1";"Rmst";"0.619"
"Ccser1";"Syt1";"0.625"
"Fam155a";"Ccser1";"0.641"
"Ccser1";"Nrg1";"0.595"
"Ccser1";"Tecr";"0.534"
"Ccser1";"Cadps";"0.625"
"Ccser1";"Kcnma1";"0.564"
"Ccser1";"Erc2";"0.566"
"Ccser1";"Cacna1d";"0.544"
"Nrg3";"Ccser1";"0.726"
"Ccser1";"Atp8a2";"0.51"
"Ccser1";"Tsc22d1";"0.527"
"Pcdh9";"Ccser1";"0.707"
"Ccser1";"Fgf14";"0.723"
"Gria4";"Ccser1";"0.539"
"Ccser1";"Opcml";"0.598"
"Ccser1";"Ntm";"0.656"
"Ccser1";"Nptn";"0.594"
"Ccser1";"Rora";"0.588"
"Ccser1";"Stag1";"0.509"
"Ccser1";"Rbms3";"0.506"
"Ccser1";"Ccdc88a";"0.557"
"Ccser1";"Eml6";"0.599"
"Ccser1";"Tenm2";"0.591"
"Ccser1";"Specc1";"0.58"
"Ccser1";"Msi2";"0.575"
"Ccser1";"Nsf";"0.538"
"Ccser1";"Kansl1";"0.546"
"Ccser1";"Tanc2";"0.59"
"Ccser1";"Dip2c";"0.575"
"Ccser1";"Chrm3";"0.556"
"Ccser1";"Amph";"0.543"
"Ccser1";"Atxn1";"0.52"
"Map1b";"Ccser1";"0.575"
"Ccser1";"Srek1";"0.547"
"Pde4d";"Ccser1";"0.682"
"Ccser1";"Arl15";"0.514"
"Ccser1";"Myt1l";"0.516"
"Ccser1";"Akap6";"0.524"
"Ccser1";"Lrfn5";"0.58"
"Ccser1";"Mdga2";"0.679"
"Ccser1";"Gphn";"0.519"
"Meg3";"Ccser1";"0.696"
"Ccser1";"Plcxd3";"0.55"
"Ccser1";"Trio";"0.523"
"Ccser1";"Ctnnd2";"0.591"
"Ccser1";"Vps13b";"0.546"
"Ccser1";"Rims2";"0.505"
"Ccser1";"Csmd3";"0.557"
"Ccser1";"Phf20l1";"0.506"
"Ccser1";"Tnrc6b";"0.504"
"Ccser1";"Cntn1";"0.507"
"Ccser1";"Rbfox1";"0.545"
"Cadm2";"Ccser1";"0.584"
"Ccser1";"Ncam2";"0.519"
"Ccser1";"Ttc3";"0.528"
"Dscam";"Ccser1";"0.645"
"Dlgap1";"Ccser1";"0.621"
"Nrxn1";"Ccser1";"0.697"
"Ccser1";"Dtna";"0.509"
"Ccser1";"Nrg2";"0.536"
"Ccser1";"Malat1";"0.585"
"Ccser1";"Ablim1";"0.566"
"Ccser1";"ENSMUSG00000041670";"0.561"
"Ccser1";"ENSMUSG00000037876";"0.543"
"ENSMUSG00000097451";"Ccser1";"0.554"
"Ccser1";"ENSMUSG00000102657";"0.554"
"Ccser1";"ENSMUSG00000013539";"0.521"
"Ccser1";"ENSMUSG00000039652";"0.557"
"Ube3a";"Grid2";"0.625"
"Grid2";"Grm5";"0.612"
"Grid2";"Mgat4c";"0.538"
"Grid2";"Syt1";"0.54"
"Nrg1";"Grid2";"0.513"
"Grid2";"Cntnap4";"0.531"
"Nrg3";"Grid2";"0.531"
"Pcdh9";"Grid2";"0.582"
"Mycbp2";"Grid2";"0.547"
"Fgf14";"Grid2";"0.668"
"Opcml";"Grid2";"0.563"
"Ntm";"Grid2";"0.715"
"Rora";"Grid2";"0.517"
"Grid2";"Dip2c";"0.572"
"Pde4d";"Grid2";"0.516"
"Mdga2";"Grid2";"0.548"
"Meg3";"Grid2";"0.522"
"Grid2";"Plcxd3";"0.526"
"Grid2";"Csmd3";"0.553"
"Dscam";"Grid2";"0.561"
"Dlgap1";"Grid2";"0.528"
"Nrxn1";"Grid2";"0.526"
"Asap1";"Reep1";"0.515"
"Ctnna2";"Lrrtm4";"0.511"
"Ctnna2";"Srgap3";"0.518"
"Ctnna2";"Atp2b2";"0.592"
"Ctnna2";"Bicd1";"0.557"
"Ctnna2";"Ube3a";"0.594"
"Ctnna2";"Snhg14";"0.589"
"Ctnna2";"Otud7a";"0.534"
"Ctnna2";"Grm5";"0.555"
"Ctnna2";"Me3";"0.5"
"Ctnna2";"Dlg2";"0.69"
"Ctnna2";"Syne1";"0.602"
"Ctnna2";"Slc35f1";"0.523"
"Ctnna2";"Ank3";"0.533"
"Ctnna2";"Rmst";"0.701"
"Ctnna2";"Syt1";"0.537"
"Ctnna2";"Fam155a";"0.812"
"Ctnna2";"Large1";"0.53"
"Ctnna2";"Cadps";"0.629"
"Ctnna2";"Ube2e2";"0.53"
"Ctnna2";"Kcnma1";"0.571"
"Ctnna2";"Erc2";"0.561"
"Ctnna2";"Cacna1d";"0.507"
"Ctnna2";"Grid1";"0.503"
"Ctnna2";"Nrg3";"0.756"
"Ctnna2";"Atp8a2";"0.582"
"Ctnna2";"Xkr6";"0.522"
"Ctnna2";"Pcdh9";"0.61"
"Ctnna2";"Mycbp2";"0.503"
"Ctnna2";"Gpc6";"0.569"
"Ctnna2";"Fgf14";"0.571"
"Ctnna2";"Gria4";"0.611"
"Ctnna2";"Opcml";"0.529"
"Ctnna2";"Ntm";"0.591"
"Ctnna2";"Kmt2a";"0.55"
"Ctnna2";"Sik3";"0.558"
"Ctnna2";"Nptn";"0.537"
"Ctnna2";"Rora";"0.561"
"Ctnna2";"Snap91";"0.591"
"Ctnna2";"Mtmr3";"0.513"
"Ctnna2";"Ehbp1";"0.54"
"Ctnna2";"Psme4";"0.529"
"Ctnna2";"Tenm2";"0.631"
"Ctnna2";"Specc1";"0.504"
"Ctnna2";"Msi2";"0.528"
"Ctnna2";"Nsf";"0.502"
"Ctnna2";"Tanc2";"0.559"
"Ctnna2";"Chrm3";"0.545"
"Ctnna2";"Map1b";"0.631"
"Ctnna2";"Pde4d";"0.731"
"Ctnna2";"Akap6";"0.592"
"Ctnna2";"Mdga2";"0.589"
"Ctnna2";"Gphn";"0.582"
"Ctnna2";"Meg3";"0.704"
"Ctnna2";"Trio";"0.565"
"Ctnna2";"Ctnnd2";"0.639"
"Ctnna2";"Asap1";"0.512"
"Ctnna2";"Phf20l1";"0.516"
"Ctnna2";"Tnrc6b";"0.539"
"Ctnna2";"Cntn1";"0.606"
"Ctnna2";"Rbfox1";"0.71"
"Ctnna2";"Grin2a";"0.611"
"Ctnna2";"Pi4ka";"0.506"
"Ctnna2";"Cadm2";"0.561"
"Ctnna2";"Ttc3";"0.539"
"Ctnna2";"Dscam";"0.684"
"Ctnna2";"Pde10a";"0.522"
"Ctnna2";"Park2";"0.529"
"Ctnna2";"Dlgap1";"0.554"
"Ctnna2";"Nrxn1";"0.693"
"Ctnna2";"Wdr7";"0.509"
"Ctnna2";"Ablim1";"0.587"
"Ctnna2";"AC149090.1";"0.54"
"Ctnna2";"ENSMUSG00000041670";"0.615"
"Ctnna2";"ENSMUSG00000037876";"0.502"
"Ctnna2";"ENSMUSG00000097451";"0.527"
"Ctnna2";"ENSMUSG00000102657";"0.55"
"Lrrtm4";"Bicd1";"0.53"
"Ube3a";"Lrrtm4";"0.531"
"Snhg14";"Lrrtm4";"0.543"
"Dlg2";"Lrrtm4";"0.635"
"Lrrtm4";"Rmst";"0.553"
"Fam155a";"Lrrtm4";"0.585"
"Lrrtm4";"Erc2";"0.507"
"Nrg3";"Lrrtm4";"0.606"
"Lrrtm4";"Xkr6";"0.524"
"Pde4d";"Lrrtm4";"0.564"
"Meg3";"Lrrtm4";"0.568"
"Lrrtm4";"Vps13b";"0.57"
"Rbfox1";"Lrrtm4";"0.565"
"Cadm2";"Lrrtm4";"0.51"
"Dscam";"Lrrtm4";"0.541"
"Nrxn1";"Lrrtm4";"0.59"
"Lrrtm4";"Rit2";"0.513"
"Ube3a";"Exoc6b";"0.523"
"Dlg2";"Exoc6b";"0.555"
"Fam155a";"Exoc6b";"0.503"
"Fgf14";"Exoc6b";"0.503"
"Nrxn1";"Exoc6b";"0.516"
"Ube3a";"Aak1";"0.514"
"Kcnma1";"Aak1";"0.565"
"Aak1";"Mir124a-1hg";"0.558"
"Fgf14";"Aak1";"0.508"
"Aak1";"Arhgef12";"0.528"
"Msi2";"Aak1";"0.57"
"Aak1";"Kansl1";"0.536"
"Rgs7bp";"Aak1";"0.505"
"Malat1";"Aak1";"0.542"
"Magi1";"Gabrb3";"0.561"
"Ube3a";"Magi1";"0.506"
"Anks1b";"Magi1";"0.525"
"Zmat4";"Magi1";"0.518"
"Mycbp2";"Magi1";"0.511"
"Ntm";"Magi1";"0.5"
"Magi1";"Canx";"0.592"
"Rgs7bp";"Magi1";"0.528"
"Magi1";"Calm2";"0.501"
"Magi1";"Nol4";"0.505"
"Myt1l";"Cntn4";"0.506"
"Nrxn3";"Cntn4";"0.508"
"Cadm2";"Cntn4";"0.528"
"Ube3a";"Srgap3";"0.524"
"Ank3";"Srgap3";"0.523"
"Syt1";"Srgap3";"0.506"
"Fam155a";"Srgap3";"0.562"
"Cadps";"Srgap3";"0.556"
"Kcnma1";"Srgap3";"0.573"
"Nrg3";"Srgap3";"0.557"
"Pcdh9";"Srgap3";"0.512"
"Fgf14";"Srgap3";"0.524"
"Gria4";"Srgap3";"0.58"
"Ntm";"Srgap3";"0.577"
"Msi2";"Srgap3";"0.543"
"Srgap3";"Gpatch8";"0.507"
"Pde4d";"Srgap3";"0.522"
"Meg3";"Srgap3";"0.558"
"Rbfox1";"Srgap3";"0.563"
"Grin2a";"Srgap3";"0.503"
"Dscam";"Srgap3";"0.503"
"ENSMUSG00000039652";"Srgap3";"0.548"
"Nrxn1";"Setd5";"0.521"
"Bicd1";"Atp2b2";"0.509"
"Ube3a";"Atp2b2";"0.523"
"Dlg2";"Atp2b2";"0.569"
"Atp2b2";"Tenm4";"0.507"
"Rmst";"Atp2b2";"0.589"
"Fam155a";"Atp2b2";"0.59"
"Cadps";"Atp2b2";"0.579"
"Kcnma1";"Atp2b2";"0.636"
"Nrg3";"Atp2b2";"0.53"
"Atp8a2";"Atp2b2";"0.595"
"Pcdh9";"Atp2b2";"0.506"
"Atp2b2";"Specc1";"0.522"
"Msi2";"Atp2b2";"0.577"
"Atp2b2";"Gpatch8";"0.567"
"Nsf";"Atp2b2";"0.522"
"Atp2b2";"Amph";"0.511"
"Atp2b2";"Prpf4b";"0.505"
"Atp2b2";"Atxn1";"0.509"
"Map1b";"Atp2b2";"0.559"
"Pde4d";"Atp2b2";"0.591"
"Akap6";"Atp2b2";"0.5"
"Gphn";"Atp2b2";"0.535"
"Meg3";"Atp2b2";"0.66"
"Trio";"Atp2b2";"0.525"
"Rbfox1";"Atp2b2";"0.598"
"Dscam";"Atp2b2";"0.597"
"Nrg2";"Atp2b2";"0.581"
"Malat1";"Atp2b2";"0.596"
"ENSMUSG00000041670";"Atp2b2";"0.565"
"ENSMUSG00000097451";"Atp2b2";"0.521"
"Fgf14";"Syn2";"0.509"
"Ntm";"Syn2";"0.509"
"Mdga2";"Syn2";"0.553"
"Nrg3";"Erc1";"0.507"
"Pcdh9";"Erc1";"0.503"
"Erc1";"Dach1";"0.513"
"Erc1";"Nova1";"0.531"
"Cntn1";"Erc1";"0.595"
"Grin2a";"Erc1";"0.509"
"Erc1";"Mapre2";"0.582"
"Erc1";"Wdr7";"0.558"
"Erc1";"AC149090.1";"0.503"
"ENSMUSG00000041670";"Erc1";"0.502"
"Ldhb";"Gm7308";"0.551"
"Bsg";"Gm7308";"0.533"
"Slc25a3";"Gm7308";"0.598"
"Gm7308";"Atp5b";"0.592"
"Gm7308";"Slc25a4";"0.727"
"Gm1821";"Gm7308";"0.553"
"Itm2b";"Gm7308";"0.521"
"Hspa8";"Gm7308";"0.565"
"Gm7308";"Pkm";"0.552"
"Gm10123";"Gm7308";"0.717"
"Mdh1";"Gm7308";"0.67"
"Gm7308";"Canx";"0.536"
"Ubb";"Gm7308";"0.589"
"Rtn1";"Gm7308";"0.64"
"Calm1";"Gm7308";"0.731"
"Hsp90aa1";"Gm7308";"0.586"
"Ckb";"Gm7308";"0.683"
"Gm7308";"Atp6v1a";"0.529"
"Hsp90ab1";"Gm7308";"0.54"
"Gm7308";"Calm2";"0.936"
"Fth1";"Gm7308";"0.575"
"Gm5514";"Gm7308";"0.569"
"ENSMUSG00000083679";"Gm7308";"0.708"
"Gm7308";"ENSMUSG00000030695";"0.641"
"Gm7308";"ENSMUSG00000025428";"0.643"
"Bsg";"Ldhb";"0.536"
"Ldhb";"Atp5b";"0.527"
"Ldhb";"Slc25a4";"0.513"
"Ldhb";"Tecr";"0.603"
"Gm1821";"Ldhb";"0.666"
"Ldhb";"Hspa8";"0.561"
"Gm10123";"Ldhb";"0.556"
"Ldhb";"Mdh1";"0.674"
"Ubb";"Ldhb";"0.657"
"Ldhb";"Gm47441";"0.571"
"Ldhb";"Rtn1";"0.55"
"Calm1";"Ldhb";"0.557"
"Ldhb";"Hsp90aa1";"0.552"
"Ckb";"Ldhb";"0.542"
"Ldhb";"Hsp90ab1";"0.506"
"Ldhb";"Calm2";"0.552"
"Fth1";"Ldhb";"0.577"
"Ldhb";"Gm5514";"0.977"
"ENSMUSG00000083679";"Ldhb";"0.571"
"Ldhb";"ENSMUSG00000030695";"0.569"
"Ube3a";"Bicd1";"0.595"
"Dlg2";"Bicd1";"0.623"
"Bicd1";"Ank3";"0.501"
"Bicd1";"Rmst";"0.547"
"Bicd1";"Syt1";"0.523"
"Fam155a";"Bicd1";"0.599"
"Cadps";"Bicd1";"0.517"
"Kcnma1";"Bicd1";"0.593"
"Nrg3";"Bicd1";"0.616"
"Pcdh9";"Bicd1";"0.632"
"Fgf14";"Bicd1";"0.527"
"Ntm";"Bicd1";"0.516"
"Bicd1";"Ccdc88a";"0.535"
"Bicd1";"Specc1";"0.512"
"Bicd1";"Msi2";"0.559"
"Bicd1";"Gpatch8";"0.51"
"Bicd1";"Nsf";"0.547"
"Map1b";"Bicd1";"0.567"
"Pde4d";"Bicd1";"0.613"
"Bicd1";"Lrfn5";"0.514"
"Bicd1";"Gphn";"0.534"
"Meg3";"Bicd1";"0.642"
"Bicd1";"Asap1";"0.536"
"Cntn1";"Bicd1";"0.505"
"Rbfox1";"Bicd1";"0.55"
"Dscam";"Bicd1";"0.615"
"Dlgap1";"Bicd1";"0.521"
"Nrxn1";"Bicd1";"0.548"
"Bicd1";"Nrg2";"0.591"
"Malat1";"Bicd1";"0.571"
"ENSMUSG00000041670";"Bicd1";"0.534"
"ENSMUSG00000097451";"Bicd1";"0.529"
"Bicd1";"ENSMUSG00000102657";"0.561"
"Ldlrad4";"Usp29";"0.513"
"Atp1a3";"Hspa8";"0.658"
"Atp1a3";"CT010467.1";"0.741"
"Fam168a";"Uri1";"0.514"
"Ank3";"Uri1";"0.505"
"Tsc22d1";"Uri1";"0.508"
"Meg3";"Uri1";"0.512"
"Ube3a";"Nav2";"0.549"
"Nrg3";"Nav2";"0.518"
"Pcdh9";"Nav2";"0.51"
"Ntm";"Nav2";"0.583"
"Nsf";"Nav2";"0.571"
"Mdga2";"Nav2";"0.514"
"Meg3";"Nav2";"0.518"
"Nav2";"App";"0.511"
"Dlgap1";"Nav2";"0.512"
"Nrg2";"Nav2";"0.541"
"ENSMUSG00000037876";"Nav2";"0.513"
"Ube3a";"Gabrb3";"0.635"
"Otud7a";"Gabrb3";"0.558"
"Gabrb3";"Sgk1";"0.508"
"Anks1b";"Gabrb3";"0.548"
"Zmat4";"Gabrb3";"0.524"
"Nrg3";"Gabrb3";"0.553"
"Mycbp2";"Gabrb3";"0.587"
"Fgf14";"Gabrb3";"0.516"
"Gria4";"Gabrb3";"0.506"
"Ntm";"Gabrb3";"0.646"
"Ehbp1";"Gabrb3";"0.532"
"Gabrb3";"Canx";"0.541"
"Rgs7bp";"Gabrb3";"0.532"
"Mdga2";"Gabrb3";"0.523"
"Meg3";"Gabrb3";"0.511"
"Gabrb3";"Ubr5";"0.501"
"Dscam";"Gabrb3";"0.509"
"Gabrb3";"Srrm2";"0.514"
"Gabrb3";"Nol4";"0.548"
"Ube3a";"Snhg14";"0.645"
"Ube3a";"A230103L15Rik";"0.587"
"Ube3a";"A230006K03Rik";"0.514"
"Ube3a";"Otud7a";"0.57"
"Ube3a";"Grm5";"0.626"
"Ube3a";"Me3";"0.556"
"Ube3a";"Dlg2";"0.633"
"Ube3a";"Syne1";"0.516"
"Ube3a";"Hivep2";"0.515"
"Ube3a";"Ank3";"0.585"
"Ube3a";"Bsg";"0.523"
"Ube3a";"Anks1b";"0.641"
"Ube3a";"Slc25a3";"0.552"
"Ube3a";"Rmst";"0.574"
"Ube3a";"Mgat4c";"0.516"
"Ube3a";"Syt1";"0.555"
"Ube3a";"Arglu1";"0.53"
"Ube3a";"Fam155a";"0.596"
