"Source";"Target";"Weight"
"Atp6v0c-ps2";"Gabra1";"0.6"
"Atp6v0c-ps2";"Ubb";"0.683"
"Atp6v0c-ps2";"Gm10039";"0.587"
"Atp6v0c-ps2";"Gm47441";"0.646"
"Atp6v0c-ps2";"Rtn1";"0.708"
"Atp6v0c-ps2";"Calm1";"0.59"
"Atp6v0c-ps2";"Hsp90aa1";"0.636"
"Atp6v0c-ps2";"Ckb";"0.638"
"Atp6v0c-ps2";"Cox6c";"0.575"
"Ttc3";"Atp6v0c-ps2";"0.519"
"Atp6v0c-ps2";"Hsp90ab1";"0.556"
"Atp6v0c-ps2";"Calm2";"0.649"
"Atp6v0c-ps2";"Cfl1";"0.587"
"Atp6v0c-ps2";"Fth1";"0.632"
"Atp6v0c-ps2";"Gm5514";"0.632"
"Atp6v0c-ps2";"ENSMUSG00000083679";"0.639"
"Atp6v0c-ps2";"ENSMUSG00000030695";"0.635"
"Atp6v0c-ps2";"ENSMUSG00000025428";"0.553"
"Ccser1";"Ubn2";"0.532"
"Ctnna2";"Ubn2";"0.539"
"Atp2b2";"Ubn2";"0.507"
"Ube3a";"Ubn2";"0.514"
"Grm5";"Ubn2";"0.515"
"Fam155a";"Ubn2";"0.536"
"Nrg3";"Ubn2";"0.516"
"Pcdh9";"Ubn2";"0.539"
"Mycbp2";"Ubn2";"0.504"
"Fgf14";"Ubn2";"0.51"
"Ntm";"Ubn2";"0.507"
"Rora";"Ubn2";"0.538"
"Map1b";"Ubn2";"0.508"
"Pde4d";"Ubn2";"0.582"
"Mdga2";"Ubn2";"0.54"
"Meg3";"Ubn2";"0.635"
"Ctnnd2";"Ubn2";"0.517"
"Dscam";"Ubn2";"0.593"
"Malat1";"Ubn2";"0.512"
"ENSMUSG00000041670";"Ubn2";"0.504"
"Ccser1";"Luc7l2";"0.56"
"Ctnna2";"Luc7l2";"0.507"
"Ube3a";"Luc7l2";"0.614"
"Dlg2";"Luc7l2";"0.536"
"Rmst";"Luc7l2";"0.538"
"Fam155a";"Luc7l2";"0.584"
"Luc7l2";"Large1";"0.575"
"Cadps";"Luc7l2";"0.512"
"Kcnma1";"Luc7l2";"0.51"
"Nrg3";"Luc7l2";"0.581"
"Luc7l2";"Mir124a-1hg";"0.513"
"Mycbp2";"Luc7l2";"0.505"
"Gria4";"Luc7l2";"0.526"
"Ntm";"Luc7l2";"0.54"
"Rora";"Luc7l2";"0.527"
"Luc7l2";"Snap91";"0.532"
"Eml6";"Luc7l2";"0.552"
"Msi2";"Luc7l2";"0.513"
"Nsf";"Luc7l2";"0.503"
"Luc7l2";"Kansl1";"0.506"
"Dip2c";"Luc7l2";"0.52"
"Luc7l2";"A330102I10Rik";"0.521"
"Luc7l2";"Rgs7bp";"0.513"
"Pde4d";"Luc7l2";"0.516"
"Mdga2";"Luc7l2";"0.562"
"Meg3";"Luc7l2";"0.648"
"Ctnnd2";"Luc7l2";"0.51"
"Luc7l2";"Asap1";"0.544"
"Luc7l2";"Pi4ka";"0.521"
"Ttc3";"Luc7l2";"0.552"
"Dscam";"Luc7l2";"0.542"
"Dlgap1";"Luc7l2";"0.551"
"Nrxn1";"Luc7l2";"0.526"
"Malat1";"Luc7l2";"0.607"
"ENSMUSG00000041670";"Luc7l2";"0.531"
"ENSMUSG00000102657";"Luc7l2";"0.518"
"Fgf14";"Braf";"0.517"
"Ccser1";"Tmem178b";"0.536"
"Ctnna2";"Tmem178b";"0.562"
"Atp2b2";"Tmem178b";"0.539"
"Bicd1";"Tmem178b";"0.517"
"Ube3a";"Tmem178b";"0.522"
"Dlg2";"Tmem178b";"0.571"
"Tmem178b";"Tenm4";"0.527"
"Rmst";"Tmem178b";"0.518"
"Fam155a";"Tmem178b";"0.563"
"Cadps";"Tmem178b";"0.617"
"Nrg3";"Tmem178b";"0.552"
"Atp8a2";"Tmem178b";"0.503"
"Tmem178b";"Vwa8";"0.503"
"Pcdh9";"Tmem178b";"0.587"
"Fgf14";"Tmem178b";"0.519"
"Sik3";"Tmem178b";"0.521"
"Tmem178b";"Nptn";"0.535"
"Amph";"Tmem178b";"0.521"
"Pde4d";"Tmem178b";"0.622"
"Akap6";"Tmem178b";"0.521"
"Gphn";"Tmem178b";"0.559"
"Meg3";"Tmem178b";"0.57"
"Trio";"Tmem178b";"0.55"
"Ctnnd2";"Tmem178b";"0.531"
"Rbfox1";"Tmem178b";"0.613"
"Grin2a";"Tmem178b";"0.505"
"Dscam";"Tmem178b";"0.564"
"Tmem178b";"Ablim1";"0.578"
"ENSMUSG00000041670";"Tmem178b";"0.515"
"Tmem178b";"ENSMUSG00000013539";"0.509"
"Srgap3";"Herc3";"0.514"
"Cadps";"Herc3";"0.504"
"Specc1";"Herc3";"0.504"
"Herc3";"Gpatch8";"0.514"
"Rbfox1";"Herc3";"0.561"
"Ccser1";"Grid2";"0.601"
"Ctnna2";"Ccser1";"0.601"
"Ccser1";"Lrrtm4";"0.582"
"Ccser1";"Srgap3";"0.528"
"Ccser1";"Atp2b2";"0.586"
"Ccser1";"Bicd1";"0.599"
"Ube3a";"Ccser1";"0.748"
"Snhg14";"Ccser1";"0.595"
"Ccser1";"A230006K03Rik";"0.515"
"Ccser1";"Fam189a1";"0.525"
"Ccser1";"Grm5";"0.625"
"Ccser1";"Me3";"0.527"
"Ccser1";"Dlg2";"0.667"
"Ccser1";"Tenm4";"0.504"
"Ccser1";"Fam168a";"0.52"
"Ccser1";"Syne1";"0.538"
"Ccser1";"Slc35f1";"0.51"
"Ccser1";"Ank3";"0.628"
"Ccser1";"Anks1b";"0.569"
"Ccser1";"Rmst";"0.627"
"Ccser1";"Syt1";"0.637"
"Fam155a";"Ccser1";"0.639"
"Ccser1";"Nrg1";"0.6"
"Ccser1";"Tecr";"0.541"
"Ccser1";"Cadps";"0.625"
"Ccser1";"Kcnma1";"0.571"
"Erc2";"Ccser1";"0.569"
"Ccser1";"Cacna1d";"0.546"
"Nrg3";"Ccser1";"0.725"
"Ccser1";"Atp8a2";"0.508"
"Ccser1";"Tsc22d1";"0.532"
"Ccser1";"Pcdh9";"0.71"
"Fgf14";"Ccser1";"0.724"
"Gria4";"Ccser1";"0.539"
"Ccser1";"Opcml";"0.598"
"Ccser1";"Ntm";"0.656"
"Ccser1";"Nptn";"0.613"
"Rora";"Ccser1";"0.594"
"Ccser1";"Stag1";"0.505"
"Ccser1";"Dock3";"0.522"
"Ccser1";"Clasp2";"0.503"
"Ccser1";"Rbms3";"0.508"
"Ccser1";"Ccdc88a";"0.549"
"Ccser1";"Eml6";"0.61"
"Ccser1";"Tenm2";"0.592"
"Ccser1";"Specc1";"0.581"
"Ccser1";"Msi2";"0.572"
"Ccser1";"Nsf";"0.547"
"Ccser1";"Kansl1";"0.554"
"Ccser1";"Tanc2";"0.597"
"Ccser1";"Dip2c";"0.57"
"Ccser1";"Chrm3";"0.56"
"Ccser1";"Amph";"0.537"
"Ccser1";"Atxn1";"0.524"
"Map1b";"Ccser1";"0.575"
"Ccser1";"Srek1";"0.546"
"Pde4d";"Ccser1";"0.687"
"Ccser1";"Arl15";"0.514"
"Ccser1";"Gm47441";"0.504"
"Ccser1";"Myt1l";"0.522"
"Ccser1";"Akap6";"0.52"
"Ccser1";"Lrfn5";"0.583"
"Mdga2";"Ccser1";"0.698"
"Ccser1";"Gphn";"0.521"
"Ccser1";"Rbm25";"0.509"
"Meg3";"Ccser1";"0.695"
"Ccser1";"Plcxd3";"0.556"
"Ccser1";"Trio";"0.529"
"Ccser1";"Ctnnd2";"0.642"
"Ccser1";"Vps13b";"0.551"
"Ccser1";"Rims2";"0.502"
"Ccser1";"Oxr1";"0.554"
"Ccser1";"Csmd3";"0.562"
"Ccser1";"Phf20l1";"0.511"
"Ccser1";"Tnrc6b";"0.507"
"Ccser1";"Cntn1";"0.502"
"Ccser1";"Rbfox1";"0.545"
"Ccser1";"Gsk3b";"0.511"
"Cadm2";"Ccser1";"0.587"
"Ccser1";"Ncam2";"0.521"
"Ccser1";"Ttc3";"0.535"
"Dscam";"Ccser1";"0.649"
"Ccser1";"Rcan2";"0.503"
"Dlgap1";"Ccser1";"0.626"
"Nrxn1";"Ccser1";"0.695"
"Ccser1";"Dtna";"0.509"
"Ccser1";"Nrg2";"0.54"
"Ndfip1";"Ccser1";"0.5"
"Ccser1";"Arhgap26";"0.556"
"Ccser1";"Malat1";"0.586"
"Ccser1";"Slf2";"0.514"
"Ccser1";"Ablim1";"0.57"
"Ccser1";"ENSMUSG00000041670";"0.554"
"Ccser1";"ENSMUSG00000037876";"0.538"
"ENSMUSG00000097451";"Ccser1";"0.553"
"Ccser1";"ENSMUSG00000102657";"0.551"
"Ccser1";"ENSMUSG00000013539";"0.515"
"Ccser1";"ENSMUSG00000039652";"0.554"
"Ube3a";"Grid2";"0.635"
"Grid2";"Grm5";"0.619"
"Grid2";"Mgat4c";"0.558"
"Grid2";"Syt1";"0.553"
"Nrg1";"Grid2";"0.518"
"Grid2";"Cntnap4";"0.551"
"Nrg3";"Grid2";"0.533"
"Pcdh9";"Grid2";"0.59"
"Mycbp2";"Grid2";"0.563"
"Fgf14";"Grid2";"0.673"
"Grid2";"Opcml";"0.572"
"Ntm";"Grid2";"0.722"
"Rora";"Grid2";"0.535"
"Grid2";"Dip2c";"0.574"
"Pde4d";"Grid2";"0.522"
"Ralgapa1";"Grid2";"0.502"
"Mdga2";"Grid2";"0.579"
"Meg3";"Grid2";"0.524"
"Grid2";"Plcxd3";"0.532"
"Ctnnd2";"Grid2";"0.505"
"Grid2";"Oxr1";"0.506"
"Grid2";"Csmd3";"0.553"
"Ttc3";"Grid2";"0.508"
"Dscam";"Grid2";"0.566"
"Dlgap1";"Grid2";"0.529"
"Nrxn1";"Grid2";"0.528"
"Grid2";"Arhgap26";"0.513"
"Grid2";"ENSMUSG00000037876";"0.504"
"Asap1";"Reep1";"0.536"
"Ctnna2";"Lrrtm4";"0.512"
"Ctnna2";"Srgap3";"0.525"
"Ctnna2";"Atp2b2";"0.591"
"Ctnna2";"Bicd1";"0.559"
"Ctnna2";"Ube3a";"0.602"
"Ctnna2";"Snhg14";"0.606"
"Ctnna2";"Otud7a";"0.548"
"Ctnna2";"Grm5";"0.56"
"Ctnna2";"Me3";"0.502"
"Ctnna2";"Dlg2";"0.69"
"Ctnna2";"Syne1";"0.601"
"Ctnna2";"Slc35f1";"0.523"
"Ctnna2";"Ank3";"0.532"
"Ctnna2";"Anks1b";"0.528"
"Ctnna2";"Rmst";"0.699"
"Ctnna2";"Syt1";"0.535"
"Ctnna2";"Fam155a";"0.815"
"Ctnna2";"Large1";"0.536"
"Ctnna2";"Cadps";"0.627"
"Ctnna2";"Ube2e2";"0.535"
"Ctnna2";"Kcnma1";"0.579"
"Ctnna2";"Erc2";"0.565"
"Ctnna2";"Cacna1d";"0.508"
"Ctnna2";"Grid1";"0.519"
"Ctnna2";"Nrg3";"0.76"
"Ctnna2";"Atp8a2";"0.581"
"Ctnna2";"Xkr6";"0.522"
"Ctnna2";"Pcdh9";"0.607"
"Ctnna2";"Mycbp2";"0.511"
"Ctnna2";"Gpc6";"0.568"
"Ctnna2";"Fgf14";"0.575"
"Ctnna2";"Gria4";"0.623"
"Ctnna2";"Opcml";"0.54"
"Ctnna2";"Ntm";"0.6"
"Ctnna2";"Kmt2a";"0.547"
"Ctnna2";"Sik3";"0.562"
"Ctnna2";"Nptn";"0.545"
"Ctnna2";"Rora";"0.583"
"Ctnna2";"Snap91";"0.592"
"Ctnna2";"Rasgrf1";"0.517"
"Ctnna2";"Rbm6";"0.51"
"Ctnna2";"Mtmr3";"0.52"
"Ctnna2";"Ehbp1";"0.561"
"Ctnna2";"Eml6";"0.512"
"Ctnna2";"Psme4";"0.528"
"Ctnna2";"Tenm2";"0.632"
"Ctnna2";"Specc1";"0.505"
"Ctnna2";"Msi2";"0.525"
"Ctnna2";"Nsf";"0.51"
"Ctnna2";"Tanc2";"0.558"
"Ctnna2";"Chrm3";"0.542"
"Ctnna2";"A330102I10Rik";"0.514"
"Ctnna2";"Jarid2";"0.508"
"Ctnna2";"Map1b";"0.643"
"Ctnna2";"Pde4d";"0.733"
"Ctnna2";"Myt1l";"0.503"
"Ctnna2";"Hdac9";"0.503"
"Ctnna2";"Akap6";"0.606"
"Ctnna2";"Mdga2";"0.626"
"Ctnna2";"Gphn";"0.583"
"Ctnna2";"Rbm25";"0.505"
"Ctnna2";"Meg3";"0.707"
"Ctnna2";"Trio";"0.571"
"Ctnna2";"Ctnnd2";"0.721"
"Ctnna2";"Asap1";"0.518"
"Ctnna2";"Phf20l1";"0.526"
"Ctnna2";"Tnrc6b";"0.535"
"Ctnna2";"Cntn1";"0.603"
"Ctnna2";"Rbfox1";"0.712"
"Ctnna2";"Grin2a";"0.613"
"Ctnna2";"Pi4ka";"0.507"
"Ctnna2";"Stxbp5l";"0.575"
"Ctnna2";"Cadm2";"0.569"
"Ctnna2";"Ttc3";"0.546"
"Ctnna2";"Dscam";"0.692"
"Ctnna2";"Pde10a";"0.538"
"Ctnna2";"Park2";"0.554"
"Ctnna2";"Rcan2";"0.533"
"Ctnna2";"Ankrd12";"0.502"
"Ctnna2";"Dlgap1";"0.561"
"Ctnna2";"Nrxn1";"0.693"
"Ctnna2";"Nrg2";"0.501"
"Ctnna2";"Wdr7";"0.508"
"Ctnna2";"Ablim1";"0.585"
"Ctnna2";"AC149090.1";"0.546"
"Ctnna2";"ENSMUSG00000041670";"0.62"
"Ctnna2";"ENSMUSG00000037876";"0.51"
"Ctnna2";"ENSMUSG00000097451";"0.525"
"Ctnna2";"ENSMUSG00000102657";"0.555"
"Lrrtm4";"Bicd1";"0.524"
"Ube3a";"Lrrtm4";"0.534"
"Snhg14";"Lrrtm4";"0.545"
"Dlg2";"Lrrtm4";"0.629"
"Lrrtm4";"Rmst";"0.553"
"Fam155a";"Lrrtm4";"0.573"
"Ube2e2";"Lrrtm4";"0.502"
"Erc2";"Lrrtm4";"0.52"
"Nrg3";"Lrrtm4";"0.599"
"Lrrtm4";"Xkr6";"0.516"
"Fgf14";"Lrrtm4";"0.504"
"Pde4d";"Lrrtm4";"0.557"
"Meg3";"Lrrtm4";"0.566"
"Lrrtm4";"Vps13b";"0.582"
"Rbfox1";"Lrrtm4";"0.559"
"Cadm2";"Lrrtm4";"0.518"
"Dscam";"Lrrtm4";"0.551"
"Nrxn1";"Lrrtm4";"0.592"
"Ube3a";"Exoc6b";"0.531"
"Dlg2";"Exoc6b";"0.556"
"Fam155a";"Exoc6b";"0.504"
"Fgf14";"Exoc6b";"0.502"
"Mdga2";"Exoc6b";"0.515"
"Nrxn1";"Exoc6b";"0.513"
"Ube3a";"Aak1";"0.51"
"Kcnma1";"Aak1";"0.565"
"Aak1";"Mir124a-1hg";"0.585"
"Fgf14";"Aak1";"0.512"
"Aak1";"Arhgef12";"0.536"
"Msi2";"Aak1";"0.576"
"Aak1";"Gm10039";"0.519"
"Aak1";"Kansl1";"0.547"
"Mdga2";"Aak1";"0.512"
"Malat1";"Aak1";"0.546"
"Gabrb3";"Magi1";"0.564"
"Ube3a";"Magi1";"0.509"
"Anks1b";"Magi1";"0.56"
"Zmat4";"Magi1";"0.521"
"Mycbp2";"Magi1";"0.521"
"Canx";"Magi1";"0.591"
"Magi1";"Coro6";"0.513"
"Gm10039";"Magi1";"0.595"
"A330102I10Rik";"Magi1";"0.509"
"Magi1";"Rgs7bp";"0.54"
"Calm2";"Magi1";"0.507"
"Magi1";"Nol4";"0.504"
"Anks1b";"Cntn4";"0.517"
"Myt1l";"Cntn4";"0.514"
"Cadm2";"Cntn4";"0.516"
"Ube3a";"Srgap3";"0.535"
"Me3";"Srgap3";"0.507"
"Fam168a";"Srgap3";"0.5"
"Aig1";"Srgap3";"0.521"
"Ank3";"Srgap3";"0.533"
"Syt1";"Srgap3";"0.533"
"Fam155a";"Srgap3";"0.572"
"Cadps";"Srgap3";"0.561"
"Kcnma1";"Srgap3";"0.593"
"Nrg3";"Srgap3";"0.569"
"Srgap3";"Mir124a-1hg";"0.51"
"Pcdh9";"Srgap3";"0.528"
"Fgf14";"Srgap3";"0.526"
"Gria4";"Srgap3";"0.586"
"Ntm";"Srgap3";"0.579"
"Msi2";"Srgap3";"0.549"
"Srgap3";"Gpatch8";"0.511"
"Pde4d";"Srgap3";"0.528"
"Lrfn5";"Srgap3";"0.505"
"Meg3";"Srgap3";"0.573"
"Ctnnd2";"Srgap3";"0.566"
"Oxr1";"Srgap3";"0.504"
"Rbfox1";"Srgap3";"0.58"
"Grin2a";"Srgap3";"0.524"
"Dscam";"Srgap3";"0.525"
"Nrxn1";"Srgap3";"0.51"
"Malat1";"Srgap3";"0.503"
"ENSMUSG00000041670";"Srgap3";"0.508"
"ENSMUSG00000039652";"Srgap3";"0.559"
"Nrxn1";"Setd5";"0.514"
"Bicd1";"Atp2b2";"0.516"
"Ube3a";"Atp2b2";"0.533"
"Dlg2";"Atp2b2";"0.575"
"Atp2b2";"Tenm4";"0.511"
"Atp2b2";"Hivep2";"0.501"
"Rmst";"Atp2b2";"0.587"
"Fam155a";"Atp2b2";"0.596"
"Cadps";"Atp2b2";"0.58"
"Kcnma1";"Atp2b2";"0.646"
"Erc2";"Atp2b2";"0.504"
"Nrg3";"Atp2b2";"0.536"
"Atp8a2";"Atp2b2";"0.603"
"Atp2b2";"Mir124a-1hg";"0.511"
"Pcdh9";"Atp2b2";"0.507"
"Atp2b2";"Specc1";"0.525"
"Msi2";"Atp2b2";"0.581"
"Atp2b2";"Gpatch8";"0.578"
"Nsf";"Atp2b2";"0.529"
"Atp2b2";"Kansl1";"0.507"
"Atp2b2";"Amph";"0.525"
"Atp2b2";"Prpf4b";"0.526"
"Atp2b2";"Atxn1";"0.522"
"Map1b";"Atp2b2";"0.57"
"Pde4d";"Atp2b2";"0.591"
"Akap6";"Atp2b2";"0.51"
"Mdga2";"Atp2b2";"0.502"
"Atp2b2";"Gphn";"0.534"
"Meg3";"Atp2b2";"0.668"
"Trio";"Atp2b2";"0.53"
"Ctnnd2";"Atp2b2";"0.538"
"Atp2b2";"Asap1";"0.509"
"Rbfox1";"Atp2b2";"0.601"
"Dscam";"Atp2b2";"0.615"
"Park2";"Atp2b2";"0.504"
"Dlgap1";"Atp2b2";"0.507"
"Nrg2";"Atp2b2";"0.594"
"Malat1";"Atp2b2";"0.606"
"ENSMUSG00000041670";"Atp2b2";"0.581"
"ENSMUSG00000097451";"Atp2b2";"0.52"
"Fgf14";"Syn2";"0.509"
"Ntm";"Syn2";"0.509"
"Mdga2";"Syn2";"0.566"
"Nrg1";"Erc1";"0.501"
"Nrg3";"Erc1";"0.509"
"Tsc22d1";"Erc1";"0.503"
"Pcdh9";"Erc1";"0.506"
"Erc1";"Dach1";"0.524"
"Erc1";"Nova1";"0.536"
"Cntn1";"Erc1";"0.596"
"Grin2a";"Erc1";"0.518"
"Pde10a";"Erc1";"0.516"
"Erc1";"Mapre2";"0.588"
"Erc1";"Wdr7";"0.559"
"Erc1";"AC149090.1";"0.519"
"Ldhb";"Gm7308";"0.557"
"Bsg";"Gm7308";"0.537"
"Slc25a3";"Gm7308";"0.614"
"Gm7308";"Atp5b";"0.608"
"Slc25a4";"Gm7308";"0.731"
"Gm1821";"Gm7308";"0.557"
"Itm2b";"Gm7308";"0.524"
"Hspa8";"Gm7308";"0.57"
"Gm7308";"Pkm";"0.569"
"Gm10123";"Gm7308";"0.724"
"Mdh1";"Gm7308";"0.679"
"Canx";"Gm7308";"0.546"
"Ubb";"Gm7308";"0.595"
"Gm10039";"Gm7308";"0.597"
"Gm7308";"Rtn1";"0.643"
"Calm1";"Gm7308";"0.738"
"Hsp90aa1";"Gm7308";"0.592"
"Ckb";"Gm7308";"0.691"
"Gm7308";"Atp6v1a";"0.536"
"Gm7308";"Hsp90ab1";"0.542"
"Calm2";"Gm7308";"0.936"
"Gm7308";"Cfl1";"0.599"
"Fth1";"Gm7308";"0.591"
"Gm5514";"Gm7308";"0.574"
"ENSMUSG00000083679";"Gm7308";"0.715"
"Gm7308";"ENSMUSG00000030695";"0.656"
"Gm7308";"ENSMUSG00000025428";"0.653"
"Bsg";"Ldhb";"0.547"
"Slc25a3";"Ldhb";"0.51"
"Ldhb";"Atp5b";"0.55"
"Slc25a4";"Ldhb";"0.528"
"Ldhb";"Tecr";"0.62"
"Gm1821";"Ldhb";"0.675"
"Ldhb";"Hspa8";"0.579"
"Gm10123";"Ldhb";"0.569"
"Mdh1";"Ldhb";"0.686"
"Ubb";"Ldhb";"0.674"
"Gm47441";"Ldhb";"0.583"
"Ldhb";"Rtn1";"0.557"
"Calm1";"Ldhb";"0.562"
"Ldhb";"Hsp90aa1";"0.552"
"Ckb";"Ldhb";"0.556"
"Ldhb";"Grina";"0.502"
"Ldhb";"Pacsin1";"0.506"
"Ldhb";"Hsp90ab1";"0.517"
"Calm2";"Ldhb";"0.556"
"Ldhb";"Cfl1";"0.555"
"Fth1";"Ldhb";"0.588"
"Ldhb";"Gm5514";"0.977"
"ENSMUSG00000083679";"Ldhb";"0.585"
"Ldhb";"ENSMUSG00000030695";"0.572"
"Ube3a";"Bicd1";"0.591"
"Dlg2";"Bicd1";"0.62"
"Bicd1";"Rmst";"0.555"
"Bicd1";"Syt1";"0.528"
"Fam155a";"Bicd1";"0.595"
"Cadps";"Bicd1";"0.518"
"Kcnma1";"Bicd1";"0.599"
"Nrg3";"Bicd1";"0.61"
"Pcdh9";"Bicd1";"0.633"
"Fgf14";"Bicd1";"0.531"
"Ntm";"Bicd1";"0.523"
"Bicd1";"Sik3";"0.501"
"Bicd1";"Ccdc88a";"0.529"
"Bicd1";"Specc1";"0.509"
"Bicd1";"Msi2";"0.56"
"Bicd1";"Gpatch8";"0.51"
"Bicd1";"Nsf";"0.555"
"Bicd1";"A330102I10Rik";"0.521"
"Map1b";"Bicd1";"0.577"
"Pde4d";"Bicd1";"0.615"
"Bicd1";"Lrfn5";"0.512"
"Mdga2";"Bicd1";"0.522"
"Bicd1";"Gphn";"0.536"
"Bicd1";"Rbm25";"0.502"
"Meg3";"Bicd1";"0.642"
"Ctnnd2";"Bicd1";"0.508"
"Bicd1";"Asap1";"0.533"
"Rbfox1";"Bicd1";"0.547"
"Dscam";"Bicd1";"0.624"
"Bicd1";"Park2";"0.508"
"Dlgap1";"Bicd1";"0.527"
"Nrxn1";"Bicd1";"0.542"
"Bicd1";"Nrg2";"0.595"
"Malat1";"Bicd1";"0.57"
"Bicd1";"Ablim1";"0.502"
"ENSMUSG00000041670";"Bicd1";"0.528"
"ENSMUSG00000097451";"Bicd1";"0.527"
"ENSMUSG00000102657";"Bicd1";"0.564"
"Pde10a";"Usp29";"0.504"
"Usp29";"Ldlrad4";"0.52"
"Hspa8";"Atp1a3";"0.667"
"CT010467.1";"Atp1a3";"0.792"
"Fam168a";"Uri1";"0.529"
"Ank3";"Uri1";"0.508"
"Cadps";"Uri1";"0.504"
"Tsc22d1";"Uri1";"0.514"
"Meg3";"Uri1";"0.521"
"Ctnnd2";"Uri1";"0.502"
"Ube3a";"Nav2";"0.551"
"Nrg3";"Nav2";"0.514"
"Pcdh9";"Nav2";"0.513"
"Ntm";"Nav2";"0.588"
"Nsf";"Nav2";"0.58"
"Mdga2";"Nav2";"0.543"
"Meg3";"Nav2";"0.522"
"Nav2";"App";"0.533"
"Dscam";"Nav2";"0.501"
"Dlgap1";"Nav2";"0.512"
"Nrg2";"Nav2";"0.557"
"ENSMUSG00000037876";"Nav2";"0.514"
"Ube3a";"Gabrb3";"0.628"
"Otud7a";"Gabrb3";"0.566"
"Gabrb3";"Aig1";"0.512"
"Gabrb3";"Sgk1";"0.527"
"Anks1b";"Gabrb3";"0.582"
"Zmat4";"Gabrb3";"0.548"
"Slc25a4";"Gabrb3";"0.516"
"Nrg3";"Gabrb3";"0.547"
"Mycbp2";"Gabrb3";"0.59"
"Fgf14";"Gabrb3";"0.51"
"Gria4";"Gabrb3";"0.506"
"Ntm";"Gabrb3";"0.652"
"Ehbp1";"Gabrb3";"0.549"
"Canx";"Gabrb3";"0.538"
"Gabrb3";"Coro6";"0.502"
"Gm10039";"Gabrb3";"0.562"
"Gabrb3";"Ryr2";"0.51"
"Gabrb3";"Rgs7bp";"0.542"
"Mdga2";"Gabrb3";"0.547"
"Meg3";"Gabrb3";"0.509"
"Ckb";"Gabrb3";"0.522"
"Gabrb3";"Ubr5";"0.514"
"Gabrb3";"Adcy8";"0.531"
"Dscam";"Gabrb3";"0.511"
"Gabrb3";"Srrm2";"0.52"
"Calm2";"Gabrb3";"0.5"
"Gabrb3";"Nol4";"0.548"
"Gabrb3";"ENSMUSG00000025428";"0.517"
"Ube3a";"Snhg14";"0.654"
"Ube3a";"A230103L15Rik";"0.594"
"Ube3a";"A230006K03Rik";"0.518"
"Ube3a";"Otud7a";"0.573"
"Ube3a";"Grm5";"0.624"
"Ube3a";"Me3";"0.56"
"Ube3a";"Dlg2";"0.647"
"Ube3a";"Syne1";"0.52"
"Ube3a";"Aig1";"0.501"
"Ube3a";"Hivep2";"0.519"
"Ube3a";"Ank3";"0.589"
"Ube3a";"Bsg";"0.537"
"Ube3a";"Anks1b";"0.679"
"Ube3a";"Slc25a3";"0.558"
"Ube3a";"Rmst";"0.591"
"Ube3a";"Mgat4c";"0.521"
"Ube3a";"Syt1";"0.577"
"Ube3a";"Arglu1";"0.536"
"Ube3a";"Fam155a";"0.601"
"Ube3a";"Zmat4";"0.514"
"Ube3a";"Cpe";"0.542"
"Ube3a";"Eps15l1";"0.506"
"Ube3a";"Large1";"0.527"
"Ube3a";"Tecr";"0.552"
"Ube3a";"Cntnap4";"0.533"
"Ube3a";"Cadps";"0.569"
"Ube3a";"Ube2e2";"0.561"
"Ube3a";"Kcnma1";"0.629"
"Ube3a";"Erc2";"0.553"
"Ube3a";"Nrg3";"0.702"
"Ube3a";"Atp8a2";"0.507"
"Ube3a";"Mir124a-1hg";"0.525"
"Ube3a";"Dpysl2";"0.593"
"Ube3a";"Itm2b";"0.5"
"Ube3a";"Pcdh9";"0.644"
"Ube3a";"Mycbp2";"0.655"
"Ube3a";"Rbm26";"0.502"
"Ube3a";"Nalcn";"0.553"
"Ube3a";"Fgf14";"0.736"
"Ube3a";"Gria4";"0.6"
"Ube3a";"Zfp599";"0.531"
"Ube3a";"Opcml";"0.567"
"Ube3a";"Ntm";"0.717"
"Ube3a";"Sik3";"0.601"
"Ube3a";"Elmod1";"0.506"
"Ube3a";"Nptn";"0.511"
"Ube3a";"Rora";"0.624"
"Ube3a";"Nedd4";"0.524"
"Ube3a";"Snap91";"0.53"
"Ube3a";"Dock3";"0.577"
"Ube3a";"Mdh1";"0.503"
"Ube3a";"Ehbp1";"0.541"
"Ube3a";"Ccdc88a";"0.58"
"Ube3a";"Eml6";"0.583"
"Ube3a";"Psme4";"0.515"
"Ube3a";"Tenm2";"0.53"
"Ube3a";"Gabra1";"0.532"
"Ube3a";"Specc1";"0.589"
"Ube3a";"Ncor1";"0.514"
"Ube3a";"Arhgap44";"0.57"
"Ube3a";"Vmp1";"0.546"
"Ube3a";"Msi2";"0.588"
"Ube3a";"Luc7l3";"0.532"
"Ube3a";"Nsf";"0.594"
"Ube3a";"Kansl1";"0.623"
"Ube3a";"Tanc2";"0.531"
"Ube3a";"Dip2c";"0.553"
"Ube3a";"Ryr2";"0.556"
"Ube3a";"Amph";"0.537"
"Ube3a";"A330102I10Rik";"0.54"
"Ube3a";"Prpf4b";"0.513"
"Ube3a";"Atxn1";"0.549"
"Ube3a";"Nsd1";"0.5"
"Ube3a";"Map1b";"0.595"
"Ube3a";"Mast4";"0.583"
"Ube3a";"Srek1";"0.515"
"Ube3a";"Rgs7bp";"0.578"
"Ube3a";"Pde4d";"0.63"
