"","structure.acronym.IN","structure.acronym","normalized_projection_volume","projection_volume","Group"
"1919","MOs","PYR",0,0,"CH"
"1920","MOs","VPL",0.0713387743267414,0.04054113,"CH"
"1921","MOs","PB",0.0197473559883237,0.0112222299,"CH"
"1922","MOs","AN",0.00323790886073214,0.001840072040625,"CH"
"1923","MOs","AI",0.163466898297023,0.0928966447363281,"CH"
"1924","MOs","SIM",0.000143349118920554,8.14639068359375e-05,"CH"
"1925","MOs","RSPd",0.506475741905371,0.28782522671875,"CH"
"1926","MOs","LD",0.323979348108639,0.1841143052,"CH"
"1927","MOs","MOp",1.21004329218241,0.687655806775,"CH"
"1928","MOs","ACAv",0.188007060185133,0.10684257950625,"CH"
"1929","MOs","ZI",0.725931061724595,0.4125395456,"CH"
"1930","MOs","NOD",0.000420867226877263,0.0002391747421875,"CH"
"1931","MOs","ACB",0.1566351574279,0.089014233,"CH"
"1932","MOs","PG",0.237352984072427,0.134885387,"CH"
"1933","MOs","VM",0.491497957972588,0.1414578354,"CH"
"1934","MOs","LP",0.0645310198337161,0.018572647625,"CH"
"1935","MOs","CLA",0.0733515638335749,0.02111128495,"CH"
"1936","MOs","BLA",0.0184555811390283,0.00531169360244141,"CH"
"1937","MOs","SSp",2.14017402426125,0.615962650384375,"CH"
"1938","MOs","RPO",0.00639722333316696,0.00184118235,"CH"
"1939","MOs","RSPd",0.0680145362426121,0.0195752371226562,"CH"
"1940","MOs","VPM",0.04094960377332,0.011785689475,"CH"
"1941","MOs","RSPv",0.0499259199917285,0.0143691595414062,"CH"
"1942","MOs","RN",0.121426466959817,0.03494770405,"CH"
"1943","MOs","LH",0.00798358101253755,0.002297751334375,"CH"
"1944","MOs","AM",0.143809887492937,0.041389867575,"CH"
"1945","MOs","AAA",0.00133858570682156,0.0003852578296875,"CH"
"1946","MOs","ACAd",1.23043753951972,0.354131747878125,"CH"
"1947","MOs","MD",0.729925120626976,0.210079464,"CH"
"1948","MOs","SSs",0.652403902215342,0.18776811239375,"CH"
"1949","MOs","ZI",0.55374620821453,0.15937348,"CH"
"1950","MOs","MOp",2.07916118070405,0.5984025677,"CH"
"1951","MOs","SIM",0.000108679598321511,3.12790327636719e-05,"CH"
"1952","MOs","DG",0.00213566864974136,0.000614665960302734,"CH"
"1953","MOs","FN",0.000338172925883082,9.73294177734375e-05,"CH"
"1954","MOs","AN",0.00119568172044855,0.000344128689160156,"CH"
"1955","MOs","CUL",0.000160087660232379,4.60747669921875e-05,"CH"
"1956","MOs","PG",0.255341762229012,0.0734898129,"CH"
"1957","MOs","CEA",0.0203537009745006,0.00585799073125,"CH"
"1958","MOs","PFL",0.00061161485831723,0.00017602863359375,"CH"
"1959","MOs","VAL",0.546784490699847,0.1573698308,"CH"
"1960","MOs","CA1",0.00162239977585725,0.00046694224609375,"CH"
"1961","MOs","IP",0.00223368610210207,0.000642876325,"CH"
"1962","MOs","PYR",0.000213390243239063,6.14157625976562e-05,"CH"
"1963","MOs","PO",0.324182165188443,0.0933027424,"CH"
"1964","MOs","ACB",0.149075377158627,0.0429053261,"CH"
"1965","MOs","MH",1.20202710152149e-07,3.45954950809479e-08,"CH"
"1966","MOs","NOD",0.000134608235648364,3.874154375e-05,"CH"
"1967","MOs","AI",0.380760326978993,0.109586481056445,"CH"
"1968","MOs","PRM",0.000256504973525312,7.38245962890625e-05,"CH"
"1969","MOs","PB",0.0716461296380539,0.0206204446,"CH"
"1970","MOs","CENT",0.000323504850034055,9.31078045898437e-05,"CH"
"1971","MOs","AV",0.0382867350766043,0.011019290275,"CH"
"1972","MOs","LD",0.0449013524713817,0.012923040725,"CH"
"1973","MOs","VPL",0.0498009547709457,0.01433319335,"CH"
"1974","MOs","CP",8.35658891097673,2.405106592,"CH"
"1975","MOs","PVT",0.00647926377705056,0.001864794378125,"CH"
"1976","MOs","PT",0.00113478874973201,0.00032660310703125,"CH"
"1977","MOs","CA3",0.00989194800608969,0.00284699769375,"CH"
"1978","MOs","ACAv",0.0570675984640811,0.016424603234375,"CH"
"1979","MOs","LH",0.0232587006281192,0.00396693189375,"CH"
"1980","MOs","LP",0.479653558770554,0.0818082244,"CH"
"1981","MOs","VPM",0.0634685426372622,0.010824997925,"CH"
"1982","MOs","SSs",1.18220578576275,0.201633354825,"CH"
"1983","MOs","VM",0.702562849693429,0.1198269422,"CH"
"1984","MOs","CP",10.3392448750255,1.7634295616,"CH"
"1985","MOs","VPL",0.136300806081604,0.02324704305,"CH"
"1986","MOs","DG",0.00198762249530181,0.00033900273258667,"CH"
"1987","MOs","AAA",0.00167392644135417,0.000285499705859375,"CH"
"1988","MOs","PG",0.423719772098167,0.0722683311,"CH"
"1989","MOs","CA3",0.0104053362767974,0.00177470190625,"CH"
"1990","MOs","AI",0.443824909751707,0.0756974010666016,"CH"
"1991","MOs","AN",0.000953737554627532,0.000162666521411133,"CH"
"1992","MOs","RSPv",0.415110167912649,0.07079990369375,"CH"
"1993","MOs","SIM",5.06177434523692e-05,8.63320544433594e-06,"CH"
"1994","MOs","IP",0.000796481566978231,0.000135845427539062,"CH"
"1995","MOs","AM",0.570242575898473,0.0972588064,"CH"
"1996","MOs","VAL",0.65075193519484,0.1109902332,"CH"
"1997","MOs","PRM",0.000189249396777172,3.22777905761719e-05,"CH"
"1998","MOs","RSPd",0.476425228110391,0.081257610328125,"CH"
"1999","MOs","FN",0.000301712726279587,5.14591875e-05,"CH"
"2000","MOs","PT",0.00957119925621931,0.00163243408125,"CH"
"2001","MOs","CUL",0.000406817804477828,6.93855838867187e-05,"CH"
"2002","MOs","SSp",3.35514984526931,0.572243959037768,"CH"
"2003","MOs","PB",0.0355267659922262,0.0060593351,"CH"
"2004","MOs","PFL",0.00021907706672269,3.73651055175781e-05,"CH"
"2005","MOs","MH",0.000150999112421108,2.5753940625e-05,"CH"
"2006","MOs","ACAv",0.546839754159468,0.09326729365625,"CH"
"2007","MOs","BLA",0.0459853443281133,0.00784311780683594,"CH"
"2008","MOs","MD",0.965943152760244,0.1647482704,"CH"
"2009","MOs","NOD",4.41990828997464e-05,7.53845859375e-06,"CH"
"2010","MOs","PO",0.435760614722602,0.0743219799,"CH"
"2011","MOs","PYR",0,0,"CH"
"2012","MOs","AV",0.320327462398281,0.0546340592,"CH"
"2013","MOs","CEA",0.0203322785256008,0.00346781040976562,"CH"
"2014","MOs","RN",0.196009997016775,0.0334308576,"CH"
"2015","MOs","LD",0.480412819753009,0.0819377216,"CH"
"2016","MOs","CENT",0.000463397434630273,7.90356302490234e-05,"CH"
"2017","MOs","ACAd",4.12724230029613,0.70392965523125,"CH"
"2018","MOs","ZI",1.23848992047001,0.2112330024,"CH"
"2019","MOs","PVT",0.00735484922519373,0.0012544202890625,"CH"
"2020","MOs","ACB",0.365103117725403,0.0622708562,"CH"
"2021","MOs","RPO",0.0120217321766235,0.00205038938125,"CH"
"2022","MOs","MOp",1.01359514685143,0.172875646825,"CH"
"2023","MOs","CA1",0.00442130795116689,0.00075408458125,"CH"
"2024","MOs","CLA",0.169585327412954,0.02892394785,"CH"
"2025","MOs","MH",0.00231770501979997,0.0002908607078125,"CH"
"2026","MOs","CA1",0.0173131725565303,0.002172718953125,"CH"
"2027","MOs","PFL",0.000110790068904437,1.39036148193359e-05,"CH"
"2028","MOs","IP",0,0,"CH"
"2029","MOs","PYR",7.73073380955854e-05,9.70169494628906e-06,"CH"
"2030","MOs","SSs",1.28185140048444,0.16086611646875,"CH"
"2031","MOs","ACAd",0.0375670040274681,0.0047144762980957,"CH"
"2032","MOs","AV",0.00164073146181194,0.00020590381875,"CH"
"2033","MOs","AM",0.00273643233210082,0.000343408949023437,"CH"
"2034","MOs","RSPd",0.00490474846282363,0.00061552207781052,"CH"
"2035","MOs","CA3",0.0145960904685209,0.001831738365625,"CH"
"2036","MOs","RPO",0.000275385966956466,3.45595995117187e-05,"CH"
"2037","MOs","AN",0.000600423647970496,7.535024765625e-05,"CH"
"2038","MOs","SSp",1.72465185813829,0.216435420341602,"CH"
"2039","MOs","NOD",1.01641496200882e-06,1.27555134391785e-07,"CH"
"2040","MOs","SIM",0.000260983403942278,3.27521479003906e-05,"CH"
"2041","MOs","MOp",5.48494025609677,0.6883333261,"CH"
"2042","MOs","LD",0.000333915157139799,4.19047282226562e-05,"CH"
"2043","MOs","LH",0.000869708971542621,0.00010914424609375,"CH"
"2044","MOs","CUL",0.000942905481872172,0.000118330052148437,"CH"
"2045","MOs","AAA",0.0139340889673391,0.001748660396875,"CH"
"2046","MOs","VPL",0.00562769056270618,0.0007062477953125,"CH"
"2047","MOs","CP",17.7169276174083,2.2233882496,"CH"
"2048","MOs","ACAv",0.0159063239575775,0.0019961662961731,"CH"
"2049","MOs","CENT",0.000396626486927939,4.97746951141357e-05,"CH"
"2050","MOs","VPM",0.0584224554818005,0.007331734025,"CH"
"2051","MOs","PG",0.171173511580956,0.0214814432,"CH"
"2052","MOs","BLA",0.153254050949739,0.0192326380421875,"CH"
"2053","MOs","VM",0.404804960728107,0.0508010538,"CH"
"2054","MOs","RSPv",0.00386238698099233,0.00048471078137207,"CH"
"2055","MOs","ACB",0.381744159482319,0.0479070354,"CH"
"2056","MOs","DG",0.00497230259440009,0.000623999792773437,"CH"
"2057","MOs","FN",0,0,"CH"
"2058","MOs","LP",0.000206168458715018,2.58731388671875e-05,"CH"
"2059","MOs","CLA",0.0202903295389686,0.002546337675,"CH"
"2060","MOs","ZI",0.127093648372338,0.01594963475,"CH"
"2061","MOs","PB",0.0206458471012142,0.0025909534,"CH"
"2062","MOs","CEA",0.169435732931976,0.02126336043125,"CH"
"2063","MOs","VAL",0.319601063997688,0.04010837915,"CH"
"2064","MOs","PT",2.03713848910899e-06,2.55650972747803e-07,"CH"
"2065","MOs","PVT",0.0012620476600463,0.000158380843359375,"CH"
"2066","MOs","PRM",0.000195032777936151,2.44756650878906e-05,"CH"
"2067","MOs","MD",0.426706544939162,0.0535495961,"CH"
"2068","MOs","AI",3.20710780952687,0.402476432307373,"CH"
"2069","MOs","RN",0.0125541840227092,0.0015754890375,"CH"
"2070","MOs","PO",0.270407510984597,0.0339348275,"CH"
"2071","MOs","SIM",3.53287353328512e-05,7.38709931640625e-06,"CH"
"2072","MOs","MOp",4.5703483676947,0.9556418305,"CH"
"2073","MOs","CEA",0.0274286613935519,0.00573522499238281,"CH"
"2074","MOs","IP",5.30666095109332e-05,1.10960188964844e-05,"CH"
"2075","MOs","SSp",3.40892702987866,0.712793206290611,"CH"
"2076","MOs","CENT",0.000196327911502285,4.10513925048828e-05,"CH"
"2077","MOs","AN",0.000291775247259415,6.10090542236328e-05,"CH"
"2078","MOs","ZI",0.279192124267111,0.0583779728,"CH"
"2079","MOs","AM",0.000161830855892345,3.3838194140625e-05,"CH"
"2080","MOs","FN",2.51819474972751e-05,5.26544597167969e-06,"CH"
"2081","MOs","PVT",2.57611688541673e-05,5.38655887451172e-06,"CH"
"2082","MOs","CA1",2.64688091992787e-05,5.53452368164062e-06,"CH"
"2083","MOs","PB",0.0133144880217518,0.00278400696875,"CH"
"2084","MOs","CP",6.99409722211355,1.4624381632,"CH"
"2085","MOs","NOD",5.46654941400674e-06,1.14303393707275e-06,"CH"
"2086","MOs","PRM",0.000190073375844794,3.974359375e-05,"CH"
"2087","MOs","VPL",0.103893335372622,0.02172368695,"CH"
"2088","MOs","BLA",0.00789998148975679,0.00165185499318848,"CH"
"2089","MOs","CA3",0.00292078938771545,0.00061072554921875,"CH"
"2090","MOs","AI",0.165333556885598,0.0345705951130646,"CH"
"2091","MOs","PG",0.244434534163671,0.0511102977,"CH"
"2092","MOs","PO",0.460856897094413,0.0963633608,"CH"
"2093","MOs","DG",0.0003887990500277,8.12963489810614e-05,"CH"
"2094","MOs","SSs",0.773517513398288,0.161739463375,"CH"
"2095","MOs","PT",0,0,"CH"
"2096","MOs","ACAv",0.0263649722177235,0.00551281177805176,"CH"
"2097","MOs","PFL",0.000367332200402364,7.68077153320312e-05,"CH"
"2098","MOs","LH",4.15679156165665e-10,8.69168732315302e-11,"CH"
"2099","MOs","RPO",0.000350754536801711,7.33413912109375e-05,"CH"
"2100","MOs","CUL",0.000283656296284946,5.93114135742187e-05,"CH"
"2101","MOs","CLA",0.00318453130077784,0.00066587294375,"CH"
"2102","MOs","VAL",0.289641084968455,0.0605628093,"CH"
"2103","MOs","VM",0.149800076802333,0.03132260565,"CH"
"2104","MOs","RSPd",0.000747517452114347,0.000156302953034973,"CH"
"2105","MOs","AV",0.000113978276998785,2.38324084960937e-05,"CH"
"2106","MOs","RSPv",0.00131324338241498,0.000274594015356445,"CH"
"2107","MOs","LD",0.000386758493064332,8.08696765625e-05,"CH"
"2108","MOs","ACAd",0.0090738565375137,0.0018973076390625,"CH"
"2109","MOs","MH",3.39434736395544e-07,7.09744655609131e-08,"CH"
"2110","MOs","LP",0.000830613878491736,0.00017367808828125,"CH"
"2111","MOs","ACB",0.0690319551732015,0.01443430975,"CH"
"2112","MOs","VPM",0.305112394281279,0.0637977991,"CH"
"2113","MOs","PYR",2.96982069112415e-05,6.20977801513672e-06,"CH"
"2114","MOs","RN",0.0872718459630852,0.018248199025,"CH"
"2115","MOs","MD",0.0693182391441984,0.0144941706,"CH"
"2116","MOs","AAA",0.000109185226778415,2.28302005859375e-05,"CH"
"2117","MOs","LP",9.94257959064866e-05,1.69967769042969e-05,"CH"
"2118","MOs","CA3",0.00371427402927399,0.0006349527953125,"CH"
"2119","MOs","MH",2.25716202583015e-06,3.85860420227051e-07,"CH"
"2120","MOs","ACAv",0.0129299055014088,0.00221035916481658,"CH"
"2121","MOs","CLA",0.00423165347592152,0.000723398484375,"CH"
"2122","MOs","RSPv",0.000180206160252803,3.08061290802002e-05,"CH"
"2123","MOs","PFL",5.65001210284176e-06,9.65865994262695e-07,"CH"
"2124","MOs","PRM",3.6253461653564e-06,6.19750633239746e-07,"CH"
"2125","MOs","PG",0.11557113407982,0.01975681225,"CH"
"2126","MOs","AI",0.423685540305412,0.0724287750527099,"CH"
"2127","MOs","MOp",3.15895523198926,0.5400213982625,"CH"
"2128","MOs","NOD",1.6755283089535e-07,2.86430504322052e-08,"CH"
"2129","MOs","CUL",0.000393225414055607,6.72216357421875e-05,"CH"
"2130","MOs","CP",5.86674530706927,1.0029163984,"CH"
"2131","MOs","RSPd",0.000703526220786796,0.000120267362328011,"CH"
"2132","MOs","RPO",0.000165085534507734,2.82212676757812e-05,"CH"
"2133","MOs","VAL",0.151291148410158,0.0258631261,"CH"
"2134","MOs","VM",0.101430819681075,0.01733953445,"CH"
"2135","MOs","AM",0,0,"CH"
"2136","MOs","ZI",0.0930988898972418,0.015915196325,"CH"
"2137","MOs","PYR",0,0,"CH"
"2138","MOs","VPM",0.10901356549882,0.01863580005,"CH"
"2139","MOs","ACB",0.0938660745149174,0.01604634605,"CH"
"2140","MOs","PVT",0,0,"CH"
"2141","MOs","CENT",3.89369125178337e-06,6.65624055984616e-07,"CH"
"2142","MOs","VPL",0.0209169183765388,0.0035757339625,"CH"
"2143","MOs","LH",0,0,"CH"
"2144","MOs","RN",0.0262077932156426,0.00448020566875,"CH"
"2145","MOs","PT",0,0,"CH"
"2146","MOs","CEA",0.0191226131172764,0.00326899861367187,"CH"
"2147","MOs","IP",0,0,"CH"
"2148","MOs","PO",0.182682321331758,0.03122942725,"CH"
"2149","MOs","LD",0.000109210839844671,1.86695239746094e-05,"CH"
"2150","MOs","BLA",0.00804668223549915,0.00137557523708618,"CH"
"2151","MOs","CA1",0,0,"CH"
"2152","MOs","ACAd",0.000479493772163197,8.19691569793701e-05,"CH"
"2153","MOs","AV",9.45086290318753e-06,1.61561903381348e-06,"CH"
"2154","MOs","SSs",0.956139990521978,0.1634515264375,"CH"
"2155","MOs","SIM",0.000692933441427093,0.000118456533398437,"CH"
"2156","MOs","MD",0.0546091722041101,0.0093354034375,"CH"
"2157","MOs","FN",0,0,"CH"
"2158","MOs","AN",5.29375886932161e-07,9.04964729391038e-08,"CH"
"2159","MOs","PB",0.00340234126102361,0.0005816280859375,"CH"
"2160","MOs","AAA",0.000331162869446906,5.66120830078125e-05,"CH"
"2161","MOs","DG",0.0040791558355686,0.000697329109240723,"CH"
"2162","MOs","SSp",2.10774646069243,0.360317923900806,"CH"
"2163","MOs","PG",0.135543073253508,0.01342255285,"CH"
"2164","MOs","DG",0.00105556922033588,0.000104530857289124,"CH"
"2165","MOs","ACAd",1.32962822724476,0.131670359264062,"CH"
"2166","MOs","BLA",0.00695873008730381,0.000689108783825684,"CH"
"2167","MOs","VAL",0.272717509652127,0.02700665625,"CH"
"2168","MOs","AI",0.127865436682511,0.0126622522299561,"CH"
"2169","MOs","PT",0.000229567776332416,2.27336265625e-05,"CH"
"2170","MOs","RPO",0.000617227571269847,6.11227818359375e-05,"CH"
"2171","MOs","PYR",0,0,"CH"
"2172","MOs","PO",0.0548548238815697,0.005432160825,"CH"
"2173","MOs","VPL",0.0197637221080726,0.001957160909375,"CH"
"2174","MOs","LH",0.00556766124893601,0.00055135408671875,"CH"
"2175","MOs","PB",0.0246418400110747,0.00244023093125,"CH"
"2176","MOs","CUL",0.0149466699185772,0.0014801381,"CH"
"2177","MOs","VPM",0.00492650604842888,0.00048786180078125,"CH"
"2178","MOs","AN",5.70057514426902e-05,5.6451627746582e-06,"CH"
"2179","MOs","AAA",0.00045210016921397,4.4770553515625e-05,"CH"
"2180","MOs","AM",0.0232869290298381,0.00230605687265625,"CH"
"2181","MOs","ACB",0.123404584979593,0.012220503225,"CH"
"2182","MOs","MH",0.000214357932161488,2.12274268554687e-05,"CH"
"2183","MOs","MD",0.311018113191269,0.03079948655,"CH"
"2184","MOs","ACAv",0.0521208959843775,0.00516142554648437,"CH"
"2185","MOs","PVT",0.00437952242910242,0.00043369513359375,"CH"
"2186","MOs","CEA",0.00690213535355337,0.000683504323291016,"CH"
"2187","MOs","LD",0.0176028506338508,0.001743174234375,"CH"
"2188","MOs","AV",0.00991007758244892,0.0009813746796875,"CH"
"2189","MOs","RN",0.0532662308578908,0.0052748457125,"CH"
"2190","MOs","FN",7.98633922548569e-06,7.90870811462402e-07,"CH"
"2191","MOs","LP",0.0290906099109155,0.0028807835,"CH"
"2192","MOs","MOp",1.9206335236563,0.19019640294375,"CH"
"2193","MOs","CA1",0.000262122298329449,2.59574341796875e-05,"CH"
"2194","MOs","RSPd",0.0285684759872774,0.00282907764726562,"CH"
"2195","MOs","PFL",0.000106761240792365,1.05723469482422e-05,"CH"
"2196","MOs","PRM",2.27348323075349e-05,2.25138386535644e-06,"CH"
"2197","MOs","ZI",0.528406239260163,0.0523269873,"CH"
"2198","MOs","RSPv",0.0121789208056479,0.00120605357578125,"CH"
"2199","MOs","VM",0.392221595629807,0.03884090105,"CH"
"2200","MOs","CENT",0.000272586800620048,2.69937124023437e-05,"CH"
"2201","MOs","CLA",0.0471258949240078,0.004666780825,"CH"
"2202","MOs","CP",7.98338944556271,0.7905787008,"CH"
"2203","MOs","SIM",5.89713307936891e-05,5.83981007080078e-06,"CH"
"2204","MOs","NOD",8.60303488830901e-06,8.51940919494629e-07,"CH"
"2205","MOs","SSp",1.27272112446356,0.126034965464246,"CH"
"2206","MOs","CA3",0.00162450713020988,0.000160871612890625,"CH"
"2207","MOs","IP",6.07403362031678e-05,6.01499105224609e-06,"CH"
"2208","MOs","SSs",0.249123632712396,0.0246702029546875,"CH"
"2209","AI","ZI",0.0344665961036615,0.01371405385,"CH"
"2210","AI","RPO",0.000148285775695112,5.9002029296875e-05,"CH"
"2211","AI","LP",3.19684297335251e-05,1.27200482910156e-05,"CH"
"2212","AI","CEA",0.456687002582738,0.1817130455,"CH"
"2213","AI","LD",5.13953657770495e-05,2.04499107421875e-05,"CH"
"2214","AI","PG",0.0775743770041562,0.0308663838,"CH"
"2215","AI","RN",0.00265956427100823,0.001058224825,"CH"
"2216","AI","IP",2.05570597430348e-05,8.17953195800781e-06,"CH"
"2217","AI","SSs",0.335292840127387,0.13341102936875,"CH"
"2218","AI","AV",0,0,"CH"
"2219","AI","AAA",0.0607480380939001,0.0241712835,"CH"
"2220","AI","FN",0,0,"CH"
"2221","AI","AN",0.000156334094276792,6.22044074516296e-05,"CH"
"2222","AI","CUL",2.09610019903698e-05,8.34025817871094e-06,"CH"
"2223","AI","NOD",5.20515957638302e-08,2.07110207557678e-08,"CH"
"2224","AI","VPM",0.0195480376851434,0.007778048075,"CH"
"2225","AI","SSp",0.374223943638023,0.148901484195766,"CH"
"2226","AI","MOs",1.48624805355933,0.59136927185,"CH"
"2227","AI","VM",0.142154003840288,0.0565622337,"CH"
"2228","AI","CP",7.18735666293189,2.8598065216,"CH"
"2229","AI","PYR",0,0,"CH"
"2230","AI","PRM",6.2571836889635e-05,2.48969622070312e-05,"CH"
"2231","AI","PT",0.00162655005079908,0.000647194603125,"CH"
"2232","AI","ACB",0.646916056377907,0.257404056,"CH"
"2233","AI","RSPd",2.95986107186936e-05,1.17771113822937e-05,"CH"
"2234","AI","AM",0.00397777969701508,0.0015827349125,"CH"
"2235","AI","PB",0.0849902725863508,0.0338171246,"CH"
"2236","AI","ACAd",0.0373033252580283,0.0148427715296875,"CH"
"2237","AI","ACAv",0.000801185224011003,0.00031878684140625,"CH"
"2238","AI","MOp",1.61973276706885,0.644482046425,"CH"
"2239","AI","VPL",0.00498083615501986,0.00198184511875,"CH"
"2240","AI","MH",1.99484376568585e-07,7.93736484527588e-08,"CH"
"2241","AI","LH",0.000619240115865999,0.000246391963671875,"CH"
"2242","AI","BLA",0.415150674772968,0.1651859874,"CH"
"2243","AI","SIM",9.53196610339045e-05,3.79271269042969e-05,"CH"
"2244","AI","MD",0.420276331087614,0.1672254556,"CH"
"2245","AI","CENT",0.00166054322473683,0.000660720285107422,"CH"
"2246","AI","DG",0.000210133563529366,8.3610896685791e-05,"CH"
"2247","AI","PO",0.0550952021321797,0.02192205365,"CH"
"2248","AI","RSPv",0.000104184908287547,4.14545561248779e-05,"CH"
"2249","AI","VAL",0.0463262447568116,0.0184329376,"CH"
"2250","AI","PFL",1.14012334014279e-05,4.53648304443359e-06,"CH"
"2251","AI","PVT",0.0143072053296002,0.0056927520125,"CH"
"2252","AI","CA3",0.000274431954073809,0.000109194844335937,"CH"
"2253","AI","CA1",0.000143589024810108,5.71332200195312e-05,"CH"
"2254","AI","CLA",0.118549222191815,0.0471700313,"CH"
"2255","AI","RSPd",0.00631681185600711,0.00153581123964844,"CH"
"2256","AI","MOp",1.03784720677768,0.2523325756,"CH"
"2257","AI","SSp",0.720332835905981,0.175135066690356,"CH"
"2258","AI","RSPv",0.00102008630508249,0.000248014354150391,"CH"
"2259","AI","ACB",0.0146536182904646,0.0035627452875,"CH"
"2260","AI","ACAd",0.0430591218339249,0.0104689968277344,"CH"
"2261","AI","ZI",0.0184240525786708,0.004479453825,"CH"
"2262","AI","PVT",0.0194272855638597,0.00472337061875,"CH"
"2263","AI","PT",0.000138856190214975,3.37602104492187e-05,"CH"
"2264","AI","PO",0.0956926335413697,0.0232658223,"CH"
"2265","AI","IP",0,0,"CH"
"2266","AI","CLA",0.101123196394857,0.02458615915,"CH"
"2267","AI","MD",0.230142487970092,0.055954717,"CH"
"2268","AI","AM",0.00126925488321536,0.000308594898828125,"CH"
"2269","AI","AN",0.000180179304678232,4.38071304931641e-05,"CH"
"2270","AI","CENT",0.000180717300959494,4.39379339355469e-05,"CH"
"2271","AI","LP",0,0,"CH"
"2272","AI","CEA",0.059192052971817,0.014391408565625,"CH"
"2273","AI","PG",0.00786033975377345,0.00191109034375,"CH"
"2274","AI","SSs",0.504891849656872,0.1227547369125,"CH"
"2275","AI","AAA",0.00207192760190632,0.0005037493234375,"CH"
"2276","AI","PB",0.027829691045455,0.0067662538125,"CH"
"2277","AI","RPO",0,0,"CH"
"2278","AI","PFL",0.000473742615994788,0.000115181400195312,"CH"
"2279","AI","NOD",2.88498974366648e-06,7.01429736328125e-07,"CH"
"2280","AI","CA1",0.000160735345298785,3.90797059570312e-05,"CH"
"2281","AI","CUL",0.000294225851564594,7.15353536132812e-05,"CH"
"2282","AI","VM",0.111940729509142,0.02721623415,"CH"
"2283","AI","PRM",0.000142497142942819,3.46454380371094e-05,"CH"
"2284","AI","MOs",0.996655932613125,0.2423177099875,"CH"
"2285","AI","FN",0,0,"CH"
"2286","AI","VAL",0.0398406041344879,0.0096864761875,"CH"
"2287","AI","RN",9.23586114683556e-05,2.24552189941406e-05,"CH"
"2288","AI","LD",1.22045027288063e-06,2.96728997039795e-07,"CH"
"2289","AI","CA3",1.35259498519571e-05,3.28857440795898e-06,"CH"
"2290","AI","VPM",0.152235874091296,0.0370132231,"CH"
"2291","AI","LH",0.000161042542597367,3.91543950683594e-05,"CH"
"2292","AI","AV",3.73498509568042e-05,9.08089748535156e-06,"CH"
"2293","AI","VPL",0.0172016990481828,0.0041822620875,"CH"
"2294","AI","PYR",4.92128599913101e-06,1.19651598358154e-06,"CH"
"2295","AI","MH",4.35935866009425e-06,1.05989416503906e-06,"CH"
"2296","AI","SIM",0.000123134275895722,2.99377295410156e-05,"CH"
"2297","AI","BLA",0.0670862712037742,0.016310735809375,"CH"
"2298","AI","DG",0.000962860995193205,0.000234101121316528,"CH"
"2299","AI","ACAv",0.00211400349588558,0.000513979267333984,"CH"
"2300","AI","CP",0.457773776571565,0.1112988842,"CH"
"2301","RSPd","SIM",0.00708844035994887,0.0007198607609375,"CH"
"2302","RSPd","VPM",0.00164721450305239,0.00016728152109375,"CH"
"2303","RSPd","IP",7.89712488806697e-06,8.01986056518555e-07,"CH"
"2304","RSPd","ACAv",0.24392552387451,0.0247716569953125,"CH"
"2305","RSPd","RPO",0,0,"CH"
"2306","RSPd","MOp",0.0240547097748459,0.00244285636943359,"CH"
"2307","RSPd","MH",0.000109961036596548,1.11670031005859e-05,"CH"
"2308","RSPd","PVT",7.90947690333186e-05,8.03240455322265e-06,"CH"
"2309","RSPd","CLA",0.024133614199804,0.00245086944375,"CH"
"2310","RSPd","LH",0.00324577857536614,0.0003296223875,"CH"
"2311","RSPd","BLA",0,0,"CH"
"2312","RSPd","NOD",0.000638716192167117,6.48643002929687e-05,"CH"
"2313","RSPd","VPL",0.0489188370294268,0.00496791246875,"CH"
"2314","RSPd","CEA",4.78235278589635e-06,4.85667924213409e-07,"CH"
"2315","RSPd","PO",0.0160531071872613,0.001630260165625,"CH"
"2316","RSPd","MD",0.0198641221798973,0.002017284675,"CH"
"2317","RSPd","CUL",0.00416585870901767,0.00042306037265625,"CH"
"2318","RSPd","LP",0.412545496016324,0.0418957203,"CH"
"2319","RSPd","ACB",0.000446450782677563,4.53389439453125e-05,"CH"
"2320","RSPd","AAA",3.20662996358653e-07,3.25646682262421e-08,"CH"
"2321","RSPd","LD",1.37914888513967,0.1400583366,"CH"
"2322","RSPd","RSPv",3.98093212137182,0.40428030435625,"CH"
"2323","RSPd","AN",0.0262782884229013,0.0026686700796875,"CH"
"2324","RSPd","PYR",0.00022783360626243,2.313745546875e-05,"CH"
"2325","RSPd","PT",0.000743638544208541,7.551960390625e-05,"CH"
"2326","RSPd","CA1",0.00221838907590191,0.0002252866875,"CH"
"2327","RSPd","AV",0.220282889933298,0.02237064865,"CH"
"2328","RSPd","CA3",0.00415497001720819,0.00042195458046875,"CH"
"2329","RSPd","VM",0.00841982060312433,0.0008550679921875,"CH"
"2330","RSPd","PRM",0.0140443391875112,0.001426261375,"CH"
"2331","RSPd","PB",5.51662446875872e-05,5.60236284179687e-06,"CH"
"2332","RSPd","VAL",0.0451339057423385,0.00458353686875,"CH"
"2333","RSPd","FN",6.3880183139271e-05,6.48729973144531e-06,"CH"
"2334","RSPd","DG",0.011821544602384,0.00120052728961525,"CH"
"2335","RSPd","AM",0.200537089074965,0.02036538,"CH"
